label,class,name,color,group,lane,time1,time2,status,starting_time,ending_time
person_c,c,test2710,yellow,3,2709,1.70381E+12,1.70381E+12,Wait,2024/1/28 8:55:02,2024/1/28 13:45:44
person_c,c,test2711,yellow,3,2710,1.70381E+12,1.70382E+12,Wait,2024/1/25 18:44:29,2024/1/25 22:21:04
person_c,c,test2712,yellow,3,2711,1.70381E+12,1.70382E+12,Wait,2024/1/23 23:53:40,2024/1/24 4:35:44
person_c,c,test2713,yellow,3,2712,1.70381E+12,1.70382E+12,Wait,2024/1/23 12:07:17,2024/1/23 17:39:58
person_c,c,test2714,yellow,3,2713,1.70381E+12,1.70382E+12,Wait,2024/1/26 7:25:00,2024/1/26 8:57:15
person_c,c,test2715,yellow,3,2714,1.70381E+12,1.70382E+12,Wait,2024/1/26 2:09:28,2024/1/26 6:00:00
person_c,c,test2716,yellow,3,2715,1.70381E+12,1.70381E+12,Wait,2024/1/26 14:34:45,2024/1/26 15:51:29
person_c,c,test2717,yellow,3,2716,1.70381E+12,1.70382E+12,Fix,2024/1/27 6:45:26,2024/1/27 10:08:46
person_c,c,test2718,yellow,3,2717,1.70381E+12,1.70382E+12,Wait,2024/1/26 13:51:37,2024/1/26 16:46:44
person_c,c,test2719,yellow,3,2718,1.70381E+12,1.70382E+12,Wait,2024/1/25 15:07:30,2024/1/25 19:25:24
person_c,c,test2720,yellow,3,2719,1.70381E+12,1.70382E+12,Wait,2024/1/22 0:23:26,2024/1/22 0:43:31
person_c,c,test2721,yellow,3,2720,1.70382E+12,1.70382E+12,Wait,2024/1/24 17:32:12,2024/1/24 21:20:11
person_c,c,test2722,yellow,3,2721,1.70382E+12,1.70382E+12,Wait,2024/1/20 5:09:43,2024/1/20 10:08:47
person_c,c,test2723,yellow,3,2722,1.70382E+12,1.70382E+12,Wait,2024/1/26 0:17:53,2024/1/26 4:06:37
person_c,c,test2724,yellow,3,2723,1.70382E+12,1.70382E+12,Wait,2024/1/25 10:32:20,2024/1/25 16:21:52
person_c,c,test2725,yellow,3,2724,1.70382E+12,1.70382E+12,Wait,2024/1/26 21:43:43,2024/1/27 1:34:47
person_c,c,test2726,yellow,3,2725,1.70382E+12,1.70382E+12,Wait,2024/1/24 3:49:21,2024/1/24 6:53:31
person_c,c,test2727,yellow,3,2726,1.70382E+12,1.70382E+12,Wait,2024/1/24 3:56:03,2024/1/24 7:40:07
person_c,c,test2728,yellow,3,2727,1.70382E+12,1.70382E+12,Wait,2024/1/25 18:05:57,2024/1/25 19:53:07
person_c,c,test2729,yellow,3,2728,1.70382E+12,1.70382E+12,Wait,2024/1/24 5:37:07,2024/1/24 11:05:36
person_c,c,test2730,yellow,3,2729,1.70382E+12,1.70383E+12,Wait,2024/1/23 18:38:00,2024/1/23 22:21:06
person_c,c,test2731,yellow,3,2730,1.70382E+12,1.70383E+12,Wait,2024/1/27 22:11:40,2024/1/28 3:26:47
person_c,c,test2732,yellow,3,2731,1.70382E+12,1.70383E+12,Wait,2024/1/27 0:54:17,2024/1/27 4:06:02
person_c,c,test2733,yellow,3,2732,1.70382E+12,1.70383E+12,Wait,2024/1/23 14:32:19,2024/1/23 18:07:02
person_c,c,test2734,yellow,3,2733,1.70382E+12,1.70383E+12,Wait,2024/1/25 3:14:52,2024/1/25 8:12:38
person_c,c,test2735,yellow,3,2734,1.70382E+12,1.70383E+12,Wait,2024/1/25 4:06:14,2024/1/25 7:03:53
person_c,c,test2736,yellow,3,2735,1.70382E+12,1.70382E+12,Wait,2024/1/24 7:54:55,2024/1/24 10:37:58
person_c,c,test2737,yellow,3,2736,1.70382E+12,1.70383E+12,Wait,2024/1/22 3:15:03,2024/1/22 6:24:01
person_c,c,test2738,yellow,3,2737,1.70382E+12,1.70383E+12,Wait,2024/1/28 3:42:03,2024/1/28 6:33:34
person_c,c,test2739,yellow,3,2738,1.70382E+12,1.70383E+12,Wait,2024/1/25 18:00:03,2024/1/25 18:59:10
person_c,c,test2740,yellow,3,2739,1.70383E+12,1.70383E+12,Wait,2024/1/23 9:07:00,2024/1/23 10:01:23
person_c,c,test2741,yellow,3,2740,1.70383E+12,1.70383E+12,Wait,2024/1/27 3:09:41,2024/1/27 8:32:39
person_c,c,test2742,yellow,3,2741,1.70383E+12,1.70383E+12,Wait,2024/1/24 3:01:55,2024/1/24 6:41:24
person_c,c,test2743,yellow,3,2742,1.70383E+12,1.70384E+12,Wait,2024/1/25 0:15:11,2024/1/25 3:33:53
person_c,c,test2744,yellow,3,2743,1.70383E+12,1.70383E+12,Wait,2024/1/25 14:40:52,2024/1/25 14:51:57
person_c,c,test2745,yellow,3,2744,1.70383E+12,1.70384E+12,Wait,2024/1/22 14:15:39,2024/1/22 14:32:21
person_a,a,test2746,green,1,2745,1.70381E+12,1.70381E+12,Wait,2024/1/26 20:43:25,2024/1/27 0:09:10
person_a,d,test2747,blue,1,2746,1.70385E+12,1.70387E+12,Wait,2024/1/24 18:59:23,2024/1/24 20:26:20
person_a,a,test2748,red,1,2747,1.70381E+12,1.70382E+12,Fix,2024/1/26 22:35:03,2024/1/26 23:35:16
person_b,a,test2749,pink,2,2748,1.70381E+12,1.70381E+12,Wait,2024/1/25 20:42:33,2024/1/26 1:47:06
person_c,c,test2750,yellow,3,2749,1.70381E+12,1.70381E+12,Wait,2024/1/26 9:22:41,2024/1/26 13:09:11
person_a,a,test2751,green,1,2750,1.70381E+12,1.70381E+12,Wait,2024/1/25 0:51:20,2024/1/25 1:56:50
person_a,b,test2752,blue,1,2751,1.70385E+12,1.70387E+12,Wait,2024/1/26 22:08:44,2024/1/27 3:23:57
person_a,a,test2753,red,1,2752,1.70381E+12,1.70382E+12,Wait,2024/1/27 22:20:37,2024/1/28 3:38:30
person_b,b,test2754,pink,2,2753,1.70381E+12,1.70381E+12,Wait,2024/1/27 4:28:24,2024/1/27 6:07:20
person_c,c,test2755,yellow,3,2754,1.70381E+12,1.70381E+12,Wait,2024/1/28 18:12:53,2024/1/28 21:26:00
person_c,c,test2756,yellow,3,2755,1.70381E+12,1.70381E+12,Wait,2024/1/27 3:59:42,2024/1/27 7:16:45
person_c,c,test2757,yellow,3,2756,1.70381E+12,1.70381E+12,Wait,2024/1/21 22:09:19,2024/1/22 0:10:04
person_c,c,test2758,yellow,3,2757,1.70381E+12,1.70381E+12,Wait,2024/1/27 1:42:18,2024/1/27 2:32:35
person_c,c,test2759,yellow,3,2758,1.70381E+12,1.70381E+12,Wait,2024/1/26 0:57:03,2024/1/26 2:49:26
person_c,c,test2760,yellow,3,2759,1.70381E+12,1.70381E+12,Wait,2024/1/28 9:50:26,2024/1/28 15:28:57
person_c,c,test2761,yellow,3,2760,1.70381E+12,1.70382E+12,Wait,2024/1/25 23:11:05,2024/1/26 1:22:07
person_c,c,test2762,yellow,3,2761,1.70381E+12,1.70382E+12,Wait,2024/1/24 16:35:42,2024/1/24 21:06:51
person_c,c,test2763,yellow,3,2762,1.70381E+12,1.70382E+12,Wait,2024/1/23 14:41:57,2024/1/23 20:28:12
person_c,c,test2764,yellow,3,2763,1.70381E+12,1.70382E+12,Wait,2024/1/27 5:01:50,2024/1/27 6:44:21
person_c,c,test2765,yellow,3,2764,1.70381E+12,1.70382E+12,Wait,2024/1/27 1:53:40,2024/1/27 7:15:25
person_c,c,test2766,yellow,3,2765,1.70381E+12,1.70381E+12,Wait,2024/1/27 5:12:56,2024/1/27 10:19:50
person_c,c,test2767,yellow,3,2766,1.70381E+12,1.70382E+12,Fix,2024/1/28 4:02:43,2024/1/28 8:01:43
person_c,c,test2768,yellow,3,2767,1.70381E+12,1.70382E+12,Wait,2024/1/26 15:37:33,2024/1/26 20:00:17
person_c,c,test2769,yellow,3,2768,1.70381E+12,1.70382E+12,Wait,2024/1/26 4:28:40,2024/1/26 9:05:25
person_c,c,test2770,yellow,3,2769,1.70381E+12,1.70382E+12,Wait,2024/1/22 10:45:33,2024/1/22 14:11:09
person_c,c,test2771,yellow,3,2770,1.70382E+12,1.70382E+12,Wait,2024/1/25 8:40:21,2024/1/25 10:58:26
person_c,c,test2772,yellow,3,2771,1.70382E+12,1.70382E+12,Wait,2024/1/20 18:30:20,2024/1/20 20:21:13
person_c,c,test2773,yellow,3,2772,1.70382E+12,1.70382E+12,Wait,2024/1/26 0:46:09,2024/1/26 3:09:51
person_c,c,test2774,yellow,3,2773,1.70382E+12,1.70382E+12,Wait,2024/1/25 12:13:42,2024/1/25 15:26:15
person_c,c,test2775,yellow,3,2774,1.70382E+12,1.70382E+12,Wait,2024/1/27 16:12:04,2024/1/27 22:02:20
person_c,c,test2776,yellow,3,2775,1.70382E+12,1.70382E+12,Wait,2024/1/24 20:42:36,2024/1/24 22:47:02
person_c,c,test2777,yellow,3,2776,1.70382E+12,1.70382E+12,Wait,2024/1/24 21:57:47,2024/1/24 22:20:28
person_c,c,test2778,yellow,3,2777,1.70382E+12,1.70382E+12,Wait,2024/1/25 18:34:39,2024/1/25 20:17:39
person_c,c,test2779,yellow,3,2778,1.70382E+12,1.70382E+12,Wait,2024/1/24 9:59:09,2024/1/24 10:19:38
person_c,c,test2780,yellow,3,2779,1.70382E+12,1.70383E+12,Wait,2024/1/24 9:14:15,2024/1/24 12:09:57
person_c,c,test2781,yellow,3,2780,1.70382E+12,1.70383E+12,Wait,2024/1/28 21:37:50,2024/1/28 23:09:00
person_c,c,test2782,yellow,3,2781,1.70382E+12,1.70383E+12,Wait,2024/1/27 20:22:11,2024/1/27 22:31:47
person_c,c,test2783,yellow,3,2782,1.70382E+12,1.70383E+12,Wait,2024/1/24 5:59:12,2024/1/24 9:55:45
person_c,c,test2784,yellow,3,2783,1.70382E+12,1.70383E+12,Wait,2024/1/25 18:52:02,2024/1/25 19:52:43
person_c,c,test2785,yellow,3,2784,1.70382E+12,1.70383E+12,Wait,2024/1/26 0:42:53,2024/1/26 4:23:18
person_c,c,test2786,yellow,3,2785,1.70382E+12,1.70382E+12,Wait,2024/1/24 13:40:40,2024/1/24 19:10:59
person_c,c,test2787,yellow,3,2786,1.70382E+12,1.70383E+12,Wait,2024/1/22 17:15:05,2024/1/22 20:04:02
person_c,c,test2788,yellow,3,2787,1.70382E+12,1.70383E+12,Wait,2024/1/29 1:01:23,2024/1/29 3:48:07
person_c,c,test2789,yellow,3,2788,1.70382E+12,1.70383E+12,Wait,2024/1/26 15:35:03,2024/1/26 20:59:53
person_c,c,test2790,yellow,3,2789,1.70383E+12,1.70383E+12,Wait,2024/1/24 2:41:14,2024/1/24 6:00:18
person_c,c,test2791,yellow,3,2790,1.70383E+12,1.70383E+12,Wait,2024/1/28 2:44:35,2024/1/28 8:23:37
person_c,c,test2792,yellow,3,2791,1.70383E+12,1.70383E+12,Wait,2024/1/24 22:26:56,2024/1/25 3:21:13
person_c,c,test2793,yellow,3,2792,1.70383E+12,1.70384E+12,Wait,2024/1/25 2:14:04,2024/1/25 5:46:29
person_c,c,test2794,yellow,3,2793,1.70383E+12,1.70383E+12,Wait,2024/1/25 21:56:51,2024/1/26 1:06:35
person_c,c,test2795,yellow,3,2794,1.70383E+12,1.70384E+12,Wait,2024/1/22 16:33:04,2024/1/22 20:20:57
person_a,a,test2796,green,1,2795,1.70381E+12,1.70381E+12,Wait,2024/1/26 23:17:40,2024/1/27 2:41:21
person_a,d,test2797,blue,1,2796,1.70385E+12,1.70387E+12,Wait,2024/1/25 6:30:03,2024/1/25 11:33:31
person_a,a,test2798,red,1,2797,1.70381E+12,1.70382E+12,Fix,2024/1/27 20:29:20,2024/1/27 21:10:46
person_b,a,test2799,pink,2,2798,1.70381E+12,1.70381E+12,Wait,2024/1/26 10:54:00,2024/1/26 13:04:00
person_c,c,test2800,yellow,3,2799,1.70381E+12,1.70381E+12,Wait,2024/1/26 16:20:40,2024/1/26 19:23:44
person_a,a,test2801,green,1,2800,1.70381E+12,1.70381E+12,Wait,2024/1/25 12:44:12,2024/1/25 15:56:02
person_a,b,test2802,blue,1,2801,1.70385E+12,1.70387E+12,Wait,2024/1/27 12:36:52,2024/1/27 17:41:19
person_a,a,test2803,red,1,2802,1.70381E+12,1.70382E+12,Wait,2024/1/28 5:01:49,2024/1/28 5:39:07
person_b,b,test2804,pink,2,2803,1.70381E+12,1.70381E+12,Wait,2024/1/27 18:52:42,2024/1/27 19:26:06
person_c,c,test2805,yellow,3,2804,1.70381E+12,1.70381E+12,Wait,2024/1/29 10:43:18,2024/1/29 14:58:32
person_c,c,test2806,yellow,3,2805,1.70381E+12,1.70381E+12,Wait,2024/1/28 1:34:05,2024/1/28 6:53:15
person_c,c,test2807,yellow,3,2806,1.70381E+12,1.70381E+12,Wait,2024/1/22 19:30:54,2024/1/22 22:27:05
person_c,c,test2808,yellow,3,2807,1.70381E+12,1.70381E+12,Wait,2024/1/27 6:07:37,2024/1/27 10:18:04
person_c,c,test2809,yellow,3,2808,1.70381E+12,1.70381E+12,Wait,2024/1/26 19:15:04,2024/1/27 0:39:22
person_c,c,test2810,yellow,3,2809,1.70381E+12,1.70381E+12,Wait,2024/1/28 17:57:03,2024/1/28 20:46:04
person_c,c,test2811,yellow,3,2810,1.70381E+12,1.70382E+12,Wait,2024/1/26 3:25:17,2024/1/26 5:43:32
person_c,c,test2812,yellow,3,2811,1.70381E+12,1.70382E+12,Wait,2024/1/24 20:26:45,2024/1/25 1:40:09
person_c,c,test2813,yellow,3,2812,1.70381E+12,1.70382E+12,Wait,2024/1/24 10:37:41,2024/1/24 14:16:54
person_c,c,test2814,yellow,3,2813,1.70381E+12,1.70382E+12,Wait,2024/1/27 9:34:09,2024/1/27 13:44:12
person_c,c,test2815,yellow,3,2814,1.70381E+12,1.70382E+12,Wait,2024/1/27 4:13:28,2024/1/27 8:55:13
person_c,c,test2816,yellow,3,2815,1.70381E+12,1.70381E+12,Wait,2024/1/27 21:16:04,2024/1/28 2:47:46
person_c,c,test2817,yellow,3,2816,1.70381E+12,1.70382E+12,Fix,2024/1/28 17:47:54,2024/1/28 23:02:34
person_c,c,test2818,yellow,3,2817,1.70381E+12,1.70382E+12,Wait,2024/1/26 21:04:50,2024/1/27 0:23:17
person_c,c,test2819,yellow,3,2818,1.70381E+12,1.70382E+12,Wait,2024/1/26 16:56:13,2024/1/26 18:23:26
person_c,c,test2820,yellow,3,2819,1.70381E+12,1.70382E+12,Wait,2024/1/22 17:30:25,2024/1/22 22:24:32
person_c,c,test2821,yellow,3,2820,1.70382E+12,1.70382E+12,Wait,2024/1/25 21:26:21,2024/1/26 1:26:54
person_c,c,test2822,yellow,3,2821,1.70382E+12,1.70382E+12,Wait,2024/1/21 4:13:06,2024/1/21 9:34:30
person_c,c,test2823,yellow,3,2822,1.70382E+12,1.70382E+12,Wait,2024/1/26 14:04:05,2024/1/26 18:11:31
person_c,c,test2824,yellow,3,2823,1.70382E+12,1.70382E+12,Wait,2024/1/25 12:41:35,2024/1/25 15:00:13
person_c,c,test2825,yellow,3,2824,1.70382E+12,1.70382E+12,Wait,2024/1/27 17:41:16,2024/1/27 17:47:04
person_c,c,test2826,yellow,3,2825,1.70382E+12,1.70382E+12,Wait,2024/1/25 2:17:14,2024/1/25 5:45:24
person_c,c,test2827,yellow,3,2826,1.70382E+12,1.70382E+12,Wait,2024/1/25 19:23:46,2024/1/25 21:22:39
person_c,c,test2828,yellow,3,2827,1.70382E+12,1.70382E+12,Wait,2024/1/26 5:11:33,2024/1/26 10:50:10
person_c,c,test2829,yellow,3,2828,1.70382E+12,1.70382E+12,Wait,2024/1/24 20:34:21,2024/1/24 22:50:21
person_c,c,test2830,yellow,3,2829,1.70382E+12,1.70383E+12,Wait,2024/1/24 21:55:28,2024/1/25 2:46:37
person_c,c,test2831,yellow,3,2830,1.70382E+12,1.70383E+12,Wait,2024/1/29 6:18:51,2024/1/29 7:05:16
person_c,c,test2832,yellow,3,2831,1.70382E+12,1.70383E+12,Wait,2024/1/28 18:01:43,2024/1/28 22:36:02
person_c,c,test2833,yellow,3,2832,1.70382E+12,1.70383E+12,Wait,2024/1/24 11:31:36,2024/1/24 11:46:24
person_c,c,test2834,yellow,3,2833,1.70382E+12,1.70383E+12,Wait,2024/1/26 15:56:15,2024/1/26 19:01:10
person_c,c,test2835,yellow,3,2834,1.70382E+12,1.70383E+12,Wait,2024/1/26 10:16:59,2024/1/26 12:57:46
person_c,c,test2836,yellow,3,2835,1.70382E+12,1.70382E+12,Wait,2024/1/24 14:25:17,2024/1/24 19:16:46
person_c,c,test2837,yellow,3,2836,1.70382E+12,1.70383E+12,Wait,2024/1/22 17:22:43,2024/1/22 20:30:54
person_c,c,test2838,yellow,3,2837,1.70382E+12,1.70383E+12,Wait,2024/1/29 11:57:09,2024/1/29 14:31:52
person_c,c,test2839,yellow,3,2838,1.70382E+12,1.70383E+12,Wait,2024/1/27 12:15:41,2024/1/27 14:43:04
person_c,c,test2840,yellow,3,2839,1.70383E+12,1.70383E+12,Wait,2024/1/24 21:45:36,2024/1/25 2:12:37
person_c,c,test2841,yellow,3,2840,1.70383E+12,1.70383E+12,Wait,2024/1/28 4:36:10,2024/1/28 6:50:38
person_c,c,test2842,yellow,3,2841,1.70383E+12,1.70383E+12,Wait,2024/1/25 14:12:19,2024/1/25 20:01:52
person_c,c,test2843,yellow,3,2842,1.70383E+12,1.70384E+12,Wait,2024/1/25 5:18:55,2024/1/25 9:23:44
person_c,c,test2844,yellow,3,2843,1.70383E+12,1.70383E+12,Wait,2024/1/26 7:40:22,2024/1/26 7:46:55
person_c,c,test2845,yellow,3,2844,1.70383E+12,1.70384E+12,Wait,2024/1/23 12:20:06,2024/1/23 13:43:57
person_a,a,test2846,green,1,2845,1.70381E+12,1.70381E+12,Wait,2024/1/27 12:49:32,2024/1/27 18:07:49
person_a,d,test2847,blue,1,2846,1.70385E+12,1.70387E+12,Wait,2024/1/25 20:02:25,2024/1/25 23:53:01
person_a,a,test2848,red,1,2847,1.70381E+12,1.70382E+12,Fix,2024/1/28 15:31:55,2024/1/28 19:41:43
person_b,a,test2849,pink,2,2848,1.70381E+12,1.70381E+12,Wait,2024/1/27 10:16:04,2024/1/27 12:59:40
person_c,c,test2850,yellow,3,2849,1.70381E+12,1.70381E+12,Wait,2024/1/27 3:56:36,2024/1/27 5:26:19
person_a,a,test2851,green,1,2850,1.70381E+12,1.70381E+12,Wait,2024/1/26 2:30:38,2024/1/26 2:40:12
person_a,b,test2852,blue,1,2851,1.70385E+12,1.70387E+12,Wait,2024/1/28 10:39:08,2024/1/28 12:31:00
person_a,a,test2853,red,1,2852,1.70381E+12,1.70382E+12,Wait,2024/1/28 10:58:14,2024/1/28 16:48:53
person_b,b,test2854,pink,2,2853,1.70381E+12,1.70381E+12,Wait,2024/1/28 5:05:37,2024/1/28 8:14:34
person_c,c,test2855,yellow,3,2854,1.70381E+12,1.70381E+12,Wait,2024/1/29 16:02:22,2024/1/29 18:32:12
person_c,c,test2856,yellow,3,2855,1.70381E+12,1.70381E+12,Wait,2024/1/29 0:53:00,2024/1/29 6:15:11
person_c,c,test2857,yellow,3,2856,1.70381E+12,1.70381E+12,Wait,2024/1/23 15:37:16,2024/1/23 21:10:30
person_c,c,test2858,yellow,3,2857,1.70381E+12,1.70381E+12,Wait,2024/1/27 18:39:52,2024/1/27 23:26:05
person_c,c,test2859,yellow,3,2858,1.70381E+12,1.70381E+12,Wait,2024/1/27 6:09:55,2024/1/27 7:10:53
person_c,c,test2860,yellow,3,2859,1.70381E+12,1.70381E+12,Wait,2024/1/29 12:25:24,2024/1/29 17:38:59
person_c,c,test2861,yellow,3,2860,1.70381E+12,1.70382E+12,Wait,2024/1/26 6:40:45,2024/1/26 9:51:12
person_c,c,test2862,yellow,3,2861,1.70381E+12,1.70382E+12,Wait,2024/1/25 11:48:30,2024/1/25 15:54:02
person_c,c,test2863,yellow,3,2862,1.70381E+12,1.70382E+12,Wait,2024/1/24 23:16:36,2024/1/25 4:59:12
person_c,c,test2864,yellow,3,2863,1.70381E+12,1.70382E+12,Wait,2024/1/27 23:10:35,2024/1/28 2:50:00
person_c,c,test2865,yellow,3,2864,1.70381E+12,1.70382E+12,Wait,2024/1/27 20:53:14,2024/1/28 0:00:25
person_c,c,test2866,yellow,3,2865,1.70381E+12,1.70381E+12,Wait,2024/1/28 0:55:24,2024/1/28 3:13:47
person_c,c,test2867,yellow,3,2866,1.70381E+12,1.70382E+12,Fix,2024/1/29 14:15:11,2024/1/29 19:38:47
person_c,c,test2868,yellow,3,2867,1.70381E+12,1.70382E+12,Wait,2024/1/27 20:33:53,2024/1/28 1:10:10
person_c,c,test2869,yellow,3,2868,1.70381E+12,1.70382E+12,Wait,2024/1/27 12:24:58,2024/1/27 15:05:44
person_c,c,test2870,yellow,3,2869,1.70381E+12,1.70382E+12,Wait,2024/1/23 0:55:26,2024/1/23 6:46:37
person_c,c,test2871,yellow,3,2870,1.70382E+12,1.70382E+12,Wait,2024/1/26 9:03:30,2024/1/26 9:43:10
person_c,c,test2872,yellow,3,2871,1.70382E+12,1.70382E+12,Wait,2024/1/21 21:22:18,2024/1/21 22:53:15
person_c,c,test2873,yellow,3,2872,1.70382E+12,1.70382E+12,Wait,2024/1/26 23:41:20,2024/1/27 1:38:14
person_c,c,test2874,yellow,3,2873,1.70382E+12,1.70382E+12,Wait,2024/1/26 11:25:25,2024/1/26 16:55:45
person_c,c,test2875,yellow,3,2874,1.70382E+12,1.70382E+12,Wait,2024/1/28 7:00:55,2024/1/28 11:15:53
person_c,c,test2876,yellow,3,2875,1.70382E+12,1.70382E+12,Wait,2024/1/25 19:13:06,2024/1/25 20:13:54
person_c,c,test2877,yellow,3,2876,1.70382E+12,1.70382E+12,Wait,2024/1/26 1:42:53,2024/1/26 4:53:59
person_c,c,test2878,yellow,3,2877,1.70382E+12,1.70382E+12,Wait,2024/1/26 9:11:41,2024/1/26 14:15:59
person_c,c,test2879,yellow,3,2878,1.70382E+12,1.70382E+12,Wait,2024/1/25 6:06:12,2024/1/25 6:47:21
person_c,c,test2880,yellow,3,2879,1.70382E+12,1.70383E+12,Wait,2024/1/25 12:59:27,2024/1/25 18:05:44
person_c,c,test2881,yellow,3,2880,1.70382E+12,1.70383E+12,Wait,2024/1/29 20:31:07,2024/1/29 23:09:32
person_c,c,test2882,yellow,3,2881,1.70382E+12,1.70383E+12,Wait,2024/1/29 16:26:42,2024/1/29 19:07:15
person_c,c,test2883,yellow,3,2882,1.70382E+12,1.70383E+12,Wait,2024/1/25 1:44:13,2024/1/25 7:15:03
person_c,c,test2884,yellow,3,2883,1.70382E+12,1.70383E+12,Wait,2024/1/27 7:15:01,2024/1/27 11:56:17
person_c,c,test2885,yellow,3,2884,1.70382E+12,1.70383E+12,Wait,2024/1/26 13:52:41,2024/1/26 15:36:19
person_c,c,test2886,yellow,3,2885,1.70382E+12,1.70382E+12,Wait,2024/1/24 15:29:35,2024/1/24 19:33:43
person_c,c,test2887,yellow,3,2886,1.70382E+12,1.70383E+12,Wait,2024/1/23 16:31:40,2024/1/23 18:29:59
person_c,c,test2888,yellow,3,2887,1.70382E+12,1.70383E+12,Wait,2024/1/30 7:35:27,2024/1/30 8:45:43
person_c,c,test2889,yellow,3,2888,1.70382E+12,1.70383E+12,Wait,2024/1/28 7:50:07,2024/1/28 11:17:32
person_c,c,test2890,yellow,3,2889,1.70383E+12,1.70383E+12,Wait,2024/1/25 21:20:09,2024/1/26 3:14:47
person_c,c,test2891,yellow,3,2890,1.70383E+12,1.70383E+12,Wait,2024/1/29 1:00:31,2024/1/29 5:15:06
person_c,c,test2892,yellow,3,2891,1.70383E+12,1.70383E+12,Wait,2024/1/26 3:31:07,2024/1/26 8:29:00
person_c,c,test2893,yellow,3,2892,1.70383E+12,1.70384E+12,Wait,2024/1/25 14:08:24,2024/1/25 15:43:00
person_c,c,test2894,yellow,3,2893,1.70383E+12,1.70383E+12,Wait,2024/1/26 12:12:10,2024/1/26 16:14:30
person_c,c,test2895,yellow,3,2894,1.70383E+12,1.70384E+12,Wait,2024/1/24 6:07:07,2024/1/24 6:14:47
person_a,a,test2896,green,1,2895,1.70381E+12,1.70381E+12,Wait,2024/1/27 15:11:56,2024/1/27 15:46:00
person_a,d,test2897,blue,1,2896,1.70385E+12,1.70387E+12,Wait,2024/1/26 13:50:08,2024/1/26 19:20:20
person_a,a,test2898,red,1,2897,1.70381E+12,1.70382E+12,Fix,2024/1/28 20:21:01,2024/1/29 2:17:13
person_b,a,test2899,pink,2,2898,1.70381E+12,1.70381E+12,Wait,2024/1/27 16:18:59,2024/1/27 18:54:06
person_c,c,test2900,yellow,3,2899,1.70381E+12,1.70381E+12,Wait,2024/1/27 13:01:27,2024/1/27 18:12:53
person_a,a,test2901,green,1,2900,1.70381E+12,1.70381E+12,Wait,2024/1/26 5:12:48,2024/1/26 9:35:37
person_a,b,test2902,blue,1,2901,1.70385E+12,1.70387E+12,Wait,2024/1/28 21:34:07,2024/1/28 23:12:43
person_a,a,test2903,red,1,2902,1.70381E+12,1.70382E+12,Wait,2024/1/29 3:42:26,2024/1/29 7:04:19
person_b,b,test2904,pink,2,2903,1.70381E+12,1.70381E+12,Wait,2024/1/28 9:51:03,2024/1/28 15:07:59
person_c,c,test2905,yellow,3,2904,1.70381E+12,1.70381E+12,Wait,2024/1/29 21:05:13,2024/1/30 1:45:19
person_c,c,test2906,yellow,3,2905,1.70381E+12,1.70381E+12,Wait,2024/1/29 16:40:50,2024/1/29 18:28:00
person_c,c,test2907,yellow,3,2906,1.70381E+12,1.70381E+12,Wait,2024/1/24 8:43:05,2024/1/24 13:35:41
person_c,c,test2908,yellow,3,2907,1.70381E+12,1.70381E+12,Wait,2024/1/28 4:29:49,2024/1/28 4:38:24
person_c,c,test2909,yellow,3,2908,1.70381E+12,1.70381E+12,Wait,2024/1/27 17:00:01,2024/1/27 17:42:20
person_c,c,test2910,yellow,3,2909,1.70381E+12,1.70381E+12,Wait,2024/1/29 20:05:55,2024/1/29 20:37:27
person_c,c,test2911,yellow,3,2910,1.70381E+12,1.70382E+12,Wait,2024/1/27 4:04:18,2024/1/27 5:47:41
person_c,c,test2912,yellow,3,2911,1.70381E+12,1.70382E+12,Wait,2024/1/25 18:15:37,2024/1/25 20:06:44
person_c,c,test2913,yellow,3,2912,1.70381E+12,1.70382E+12,Wait,2024/1/25 18:31:28,2024/1/25 23:29:07
person_c,c,test2914,yellow,3,2913,1.70381E+12,1.70382E+12,Wait,2024/1/28 10:44:53,2024/1/28 15:19:51
person_c,c,test2915,yellow,3,2914,1.70381E+12,1.70382E+12,Wait,2024/1/28 18:00:02,2024/1/28 19:46:31
person_c,c,test2916,yellow,3,2915,1.70381E+12,1.70381E+12,Wait,2024/1/28 11:00:46,2024/1/28 12:14:09
person_c,c,test2917,yellow,3,2916,1.70381E+12,1.70382E+12,Fix,2024/1/29 16:17:29,2024/1/29 16:53:15
person_c,c,test2918,yellow,3,2917,1.70381E+12,1.70382E+12,Wait,2024/1/28 5:45:41,2024/1/28 6:34:20
person_c,c,test2919,yellow,3,2918,1.70381E+12,1.70382E+12,Wait,2024/1/28 9:32:21,2024/1/28 12:13:04
person_c,c,test2920,yellow,3,2919,1.70381E+12,1.70382E+12,Wait,2024/1/23 10:30:51,2024/1/23 14:25:12
person_c,c,test2921,yellow,3,2920,1.70382E+12,1.70382E+12,Wait,2024/1/27 8:54:34,2024/1/27 10:18:30
person_c,c,test2922,yellow,3,2921,1.70382E+12,1.70382E+12,Wait,2024/1/22 21:00:45,2024/1/23 1:50:13
person_c,c,test2923,yellow,3,2922,1.70382E+12,1.70382E+12,Wait,2024/1/27 20:34:19,2024/1/28 1:30:57
person_c,c,test2924,yellow,3,2923,1.70382E+12,1.70382E+12,Wait,2024/1/27 4:58:31,2024/1/27 6:13:47
